id,titul_pred,prijmeni,jmeno,titul_za,poslanec_2010,preferencni,novacek,interpelace_source_count,interpelace_target_count,zakony_predkladatel_count,absence_count,nazor_count,possible_votes_count,vystoupeni_count,strana_id,kraj_id,from_date,to_date,activity_index
3693, ,Schäfer,Anton, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3694, ,Schälzky,Robert, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3695, ,Scharnagl,Georg, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3696,JUDr.,Scheiner,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3697, ,Schenk,Florian, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3698,JUDr.,Schieszl,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3699, ,Schiller,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3700, ,Schlusche,Anton, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3701, ,Schmerda,Anton, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3702, ,Schmidke,Karol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3703, ,Schmidt,Viliam, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3704,Ing.,Schneider,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3705, ,Schneider,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3706,PhDr.,Schollich,Ernst, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3707,Ing.,Schreiber,Franz, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3708, ,Schubert,Leo, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3709, ,Schubert,Ottakar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3710, ,Schulcz,Ignác, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3711, ,Schuster,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3712, ,Schuster,Karl, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3713, ,Schütz,Johann, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3714,Ing.,Schwarz,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3715, ,Schwarz,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3716, ,Schweichhart,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3717,Ing.,Šidík,Mikuláš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3718, ,Sidó,Zoltán, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3719, ,Sidor,Karol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3720,"prof.,Ing.",Sidor,Viktor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3721, ,Siegel,Hieronymus, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3722, ,Šik,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3723, ,Šikolová,Jarmila, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3724,prof.Ing.,Šilhán,Věněk,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3725, ,Silvanová,Eva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3726, ,Šimánek,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3727, ,Šimánek,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3728, ,Šimeček,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3729, ,Šimečková,Božena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3730,MUDr.,Šimečková,Irena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3731, ,Šimegová,Františka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3732,RSDr.,Šimek,Jan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3733,Ing.,Šimek,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3734,JUDr.,Šimko,Eduard, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3735,JUDr. Ing.,Šimko,Ivan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3736,Ing.,Šimko,Július, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3737, ,Simm,Hugo, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3738, ,Šimon,Bohumil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3739,akad.,Šimon,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3740,Ing.,Šimon,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3741, ,Šimon,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3742, ,Šimonek,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3743, ,Šimonková,Pavla, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3744, ,Šímová,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3745,Ing.,Šimůnek,Otakar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3746, ,Šimůnková,Jaroslava, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3747, ,Šimurdová,Júlia, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3748, ,Šimúth,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3749, ,Šindelář,Lubomír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3750, ,Šindlerová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3751,JUDr.,Singer,Ludvík, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3752, ,Sinkule,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3753,JUDr.,Šíp,Augustin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3754,RSDr.,Šípek,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3755, ,Široký,Viliam, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3756, ,Sís,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3757,prof.MUDr.,Šiška,Karol,DrSc.akad.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3758,Ing.,Šiška,Lubomír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3759, ,Šiška,Ľudovít, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3760, ,Sivák,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3761, ,Sivák,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3762,Ing.,Skácel,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3763, ,Skácelová,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3764, ,Skála,Čestmír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3765, ,Skála,Ivan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3766,JUDr.,Skála,Ivo, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3767, ,Skála,Ludvík, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3768, ,Skalák,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3769, ,Skarlandtová,Marta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3770, ,Škarydková,Olga, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3771, ,Skaunic,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3772, ,Skaunicová,Františka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3773, ,Sklenář,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3774, ,Sklenářová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3775, ,Škoda,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3776, ,Škoda,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3777, ,Škoda,Oldřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3778,JUDr.,Škoda,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3779, ,Škodová,Vlasta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3780, ,Skokánek,Čeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3781, ,Škola,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3782,Ing.,Skopal,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3783, ,Skopal,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3784, ,Skopal-Procházka,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3785, ,Škopová,Mária, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3786, ,Škorcová-Svršková,Jarmila, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3787, ,Skorkovský,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3788, ,Skotek,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3789, ,Skotnica,Alois, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3790,JUDr.,Skoupý,Alois, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3791,Ing.,Škoviera,Šimon, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3792, ,Skramuský,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3793, ,Skřivan,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3794, ,Skřivánková,Zdeňka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3795, ,Skřivanová,Růžena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3796, ,Škrlantová,Barbora, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3797, ,Škrobánek,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3798,"",Škrobánek,Richard,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3799, ,Skuhrovcová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3800, ,Škula,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3801, ,Škultéty,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3802, ,Skurský,Valentin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3803, ,Škvor,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3804, ,Slabá,Drahomíra, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3805, ,Sládek,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3806, ,Sládek,Bohumil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3807, ,Sládek,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3808, ,Sládková,Jaroslava, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3809, ,Sladký,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3810, ,Šlahař,Bohuslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3811, ,Sláma,Věroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3812, ,Slámová,Zdenka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3813, ,Slámová-Kettnerová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3814, ,Slánský,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3815,RSDr.,Šlapák,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3816,RSDr.doc.,Šlapka,Gejza,DrSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3817, ,Šlápota,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3818, ,Sláva,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3819,"doc., MUDr",Slavětínský,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3820, ,Slavíček,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3821, ,Slavíček,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3822, ,Slavík,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3823, ,Slavík,Blahoslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3824, ,Slavík,Lubomír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3825,Ing.,Slavík,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3826,JUC.,Slávik,Dušan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3827,"",Slávik,Jurai,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3828,JUDr.,Slávik,Juraj, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3829,JUDr.,Slávik,Michal, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3830, ,Slavíková,Anastázie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3831,prof.Ing.,Šlechta,Emanuel,Dr.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3832,RSDr.,Šlézar,Jaroslav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3833, ,Šling,Otto, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3834, ,Slíva,Leopold, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3835, ,Slivenský,Július, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3836, ,Slivka,Michal, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3837,Ing.,Sloboda,Erich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3838,PhDr.,Slobodník,Dušan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3839,Ing.,Slota,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3840,Ing.,Šlouf,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3841, ,Sloupová,Jiřina, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3842, ,Slováček,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3843, ,Sluka,Bohumil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3844, ,Sluka,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3845, ,Slušný,Koloman, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3846, ,Šmátrala,Alexander, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3847, ,Šmehlík,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3848, ,Šmehlíková,Jaroslava, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3849, ,Šmehlíková,Ludmila, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3850, ,Šmejcová,Milena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3851, ,Smejkal,Oldřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3852, ,Smejkalová,Josefa, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3853, ,Šmejkalová,Blažena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3854,Ing.,Smékal,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3855,Ing.,Smělík,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3856,JUDr.,Šmeral,Bohumír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3857, ,Smetánka,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3858, ,Šmíd,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3859, ,Smida,Marek, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3860,RNDr.,Šmída,Jindřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3861, ,Šmidke,Karol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3862, ,Šmidková,Emilie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3863, ,Smilka,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3864,Ing.,Šmok,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3865, ,Smola,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3866, ,Smolec,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3867,Ing.,Smolíková,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3868, ,Šmotková,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3869,"",Smrčka,Ladislav,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3870, ,Smrkovský,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3871, ,Smrtka,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3872, ,Smržík,Kornel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3873,Ing.,Smutný,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3874,"",Snížková,Liběna,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3875, ,Šnobl,Jindřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3876,MUDr.,Soboňa,Viliam, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3877,JUDr.,Sobotníková,Olga, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3878,Ing.,Sobotová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3879, ,Sodoma,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3880, ,Sogl,Anton, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3881,PhDr.,Socha,Peter, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3882,Ing. Dr.,Sochorec,Rostislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3883, ,Sokol,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3884,JUDr.,Sokol,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3885, ,Šolc,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3886, ,Šolc,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3887, ,Solčanská,Marta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3888, ,Solčányová,Mária, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3889,Ing.,Soldát,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3890, ,Solfronk,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3891, ,Šolle,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3892,Ing.,Šoltés,Michal, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3893,JUDr.,Šoltész,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3894, ,Šoltys,Andrej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3895,"prof.,Ing.",Sommer,Alexander,DrSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3896, ,Sommer,Břetislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3897, ,Sommer,Jindřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3898, ,Sonntág,Kuneš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3899, ,Sopko,Juraj, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3900, ,Sopr,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3901, ,Šorec,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3902,prof. Ing.,Šorm,František,DrSc.akad.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3903, ,Šormová,Rút, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3904, ,Sosnák-Honzák,Jura, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3905,"",Sosnar,Jaroslav,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3906, ,Souček,Gustav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3907,Ing.,Souček,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3908, ,Soukup,Alois, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3909,JUDr.,Soukup,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3910,MUDr.,Soukup,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3911,"",Soukup,Josef,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3912, ,Soukup,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3913, ,Soukup,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3914, ,Sova,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3915, ,Sova,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3916, ,Špaček,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3917, ,Špaček,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3918,"",Špaček,Josef,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3919,"Ing.,RCDr.",Spáčil,Bedřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3920, ,Spáčil,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3921, ,Špačková,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3922, ,Špálovský,Dušan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3923,RSDr.,Španiel,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3924,PhDr.,Špánik,Július, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3925,"",Špaňúr,Jan,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3926,MUDr.,Špáta,Luboš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3927, ,Špatný,Emil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3928, ,Spevák,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3929, ,Spěváková,Ludmila, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3930,Ing.,Spilka,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3931,PhDr.,Spina,Franz, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3932, ,Špindler,Matěj, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3933,Mgr.,Spišák,Emil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3934,doc.PhDr.,Šplíchal,Václav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3935, ,Šplíchalová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3936,"",Springer,Erich,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
3937,Ing.,Šrámek,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3938,ThDr.h.c.,Šrámek,Jan,Msgre.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3939,Ing.akad.,Šrámková,Alena,arch.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3940,JUDr.,Srb,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3941, ,Srba,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3942,MUDr.,Srdínko,Otakar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3943, ,Šrédlová,Hana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3944, ,Šremr,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3945, ,Šrenkel,Benjamín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3946, ,Srnec,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3947,MUDr.,Šrobár,Vavro, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3948,Ing.,Štafa,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3949, ,Štáfek,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3950, ,Stainer,Bohuslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3951, ,Štambachr,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3952, ,Štambera,Vilém, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3953,Ing.,Štancel,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3954, ,Štanceľ,Michal, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3955,JUDr.,Štancl,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3956, ,Štandl,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3957,dr.,Staněk,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3958,Dr.h.c.,Staněk,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3959, ,Staněk,Wenzel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3960, ,Stangl,Georg, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3961, ,Stanislav,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3962,Ing.,Stank,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3963, ,Stará,Hana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3964, ,Starec,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3965, ,Stárková,Danica, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3966, ,Starý,Adolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3967,Ing.,Starý,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3968, ,Starý,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3969,ThDr.Msgre,Stašek,Bohumil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3970,JUDr.,Staško,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3971, ,Staškovanová,Miluša, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3972, ,Šťastná,Věra, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3973, ,Šťastný,Bedřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3974,MUDr.doc.,Šťastný,Václav,plk.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3975, ,Štecková,Helena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3976,JUDr.,Štefan,Augustin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3977,Ing.,Štefan,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3978,PhDr.,Štefánek,Anton, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3979, ,Štefaničiak,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3980, ,Štefánik,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3981,JUDr.,Štefánik,Ivan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3982,Ing.,Štefánik,Marián, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3983,PhDr.,Štefánik,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3984,prof.JUDr.,Štefanovič,Milan,DrSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3985,JUDr.,Steiner,Bedřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3986, ,Steiner,Gábriel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3987, ,Stejskal,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
3988,"",Stejskal,Josef,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
